dayN,hourN,gtilt_Wm2,eta_th,pvt_dc_kWh,pvt_ac_kWh,pv_only_dc_kWh,pv_only_ac_kWh,th_kWh,totalFlow_kg_hr,Tin_C,Tout_C,pv_panel_C,pvt_panel_C,pv_factor,pvt_factor,ac_delivery_factor,daytime_temp_sample
301,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18.99,,16.18,16.18,1.0353,1.0353,0.8256,0
301,8,65.96,0.00,0.27,0.22,0.27,0.22,0.00,,18.99,,18.28,18.28,1.0269,1.0269,0.8256,0
301,9,236.02,0.11,0.96,0.79,0.95,0.78,0.54,1440.00,18.99,19.32,23.61,21.05,1.0056,1.0158,0.8256,0
301,10,503.99,0.20,2.03,1.68,1.95,1.61,2.00,1440.00,18.99,20.19,32.87,23.36,0.9685,1.0066,0.8256,0
301,11,643.08,0.21,2.58,2.13,2.45,2.02,2.69,1440.00,18.99,20.60,37.19,24.43,0.9513,1.0023,0.8256,1
301,12,809.66,0.22,3.23,2.66,3.01,2.48,3.55,1440.00,18.99,21.12,42.71,25.83,0.9292,0.9967,0.8256,1
301,13,757.60,0.22,3.02,2.50,2.83,2.34,3.33,1440.00,18.99,20.98,41.35,25.55,0.9346,0.9978,0.8256,1
301,14,784.38,0.22,3.13,2.58,2.92,2.41,3.42,1440.00,18.99,21.04,42.21,25.95,0.9312,0.9962,0.8256,1
301,15,653.03,0.22,2.61,2.16,2.47,2.04,2.84,1440.00,18.99,20.69,38.35,24.86,0.9466,1.0006,0.8256,1
301,16,507.16,0.21,2.04,1.68,1.96,1.62,2.16,1440.00,18.99,20.29,33.85,23.58,0.9646,1.0057,0.8256,1
301,17,287.72,0.20,1.17,0.96,1.14,0.94,1.15,1440.00,18.99,19.68,27.02,21.58,0.9919,1.0137,0.8256,1
301,18,229.23,0.19,0.93,0.77,0.92,0.76,0.86,1440.00,18.99,19.51,25.08,20.99,0.9997,1.0160,0.8256,0
301,19,73.60,0.08,0.30,0.25,0.30,0.25,0.12,1440.00,18.99,19.06,20.17,19.62,1.0193,1.0215,0.8256,0
301,20,1.66,0.00,0.01,0.01,0.01,0.01,0.00,,18.99,,17.88,17.88,1.0285,1.0285,0.8256,0
301,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18.99,,17.88,17.88,1.0285,1.0285,0.8256,0
301,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18.99,,17.16,17.16,1.0314,1.0314,0.8256,0
301,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18.99,,17.06,17.06,1.0318,1.0318,0.8256,0
301,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,18.99,,16.43,16.43,1.0343,1.0343,0.8256,0
302,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,16.45,16.45,1.0342,1.0342,0.8256,0
302,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,16.74,16.74,1.0330,1.0330,0.8256,0
302,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,16.42,16.42,1.0343,1.0343,0.8256,0
302,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,16.14,16.14,1.0354,1.0354,0.8256,0
302,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,16.03,16.03,1.0359,1.0359,0.8256,0
302,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,16.13,16.13,1.0355,1.0355,0.8256,0
302,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,16.16,16.16,1.0354,1.0354,0.8256,0
302,8,75.95,0.00,0.31,0.26,0.31,0.26,0.00,,19.08,,18.91,18.91,1.0243,1.0243,0.8256,0
302,9,337.53,0.19,1.37,1.13,1.34,1.11,1.26,1440.00,19.08,19.83,27.11,21.12,0.9916,1.0155,0.8256,0
302,10,529.41,0.24,2.14,1.77,2.04,1.68,2.56,1440.00,19.08,20.61,34.46,22.30,0.9621,1.0108,0.8256,0
302,11,668.74,0.24,2.69,2.22,2.53,2.09,3.20,1440.00,19.08,20.99,38.94,23.73,0.9442,1.0051,0.8256,1
302,12,630.75,0.24,2.54,2.09,2.39,1.97,3.03,1440.00,19.08,20.89,38.20,23.80,0.9472,1.0048,0.8256,1
302,13,585.00,0.24,2.35,1.94,2.23,1.84,2.83,1440.00,19.08,20.77,37.09,23.64,0.9516,1.0054,0.8256,1
302,14,603.27,0.24,2.42,2.00,2.29,1.89,2.90,1440.00,19.08,20.81,37.64,23.85,0.9494,1.0046,0.8256,1
302,15,625.36,0.24,2.51,2.07,2.37,1.95,3.04,1440.00,19.08,20.89,38.47,24.02,0.9461,1.0039,0.8256,1
302,16,444.32,0.24,1.79,1.48,1.72,1.42,2.14,1440.00,19.08,20.35,32.79,22.64,0.9689,1.0095,0.8256,1
302,17,406.73,0.24,1.64,1.36,1.58,1.31,1.94,1440.00,19.08,20.24,31.51,22.29,0.9740,1.0108,0.8256,1
302,18,249.42,0.23,1.01,0.84,0.99,0.82,1.17,1440.00,19.08,19.78,26.67,21.11,0.9933,1.0155,0.8256,0
302,19,83.13,0.24,0.34,0.28,0.34,0.28,0.40,1440.00,19.08,19.31,21.69,19.80,1.0132,1.0208,0.8256,0
302,20,2.37,0.39,0.01,0.01,0.01,0.01,0.02,1440.00,19.08,19.09,19.18,19.10,1.0233,1.0236,0.8256,0
302,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,19.19,19.19,1.0232,1.0232,0.8256,0
302,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,18.68,18.68,1.0253,1.0253,0.8256,0
302,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,18.69,18.69,1.0252,1.0252,0.8256,0
302,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.08,,18.17,18.17,1.0273,1.0273,0.8256,0
303,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,18.07,18.07,1.0277,1.0277,0.8256,0
303,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,17.90,17.90,1.0284,1.0284,0.8256,0
303,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,17.40,17.40,1.0304,1.0304,0.8256,0
303,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,17.38,17.38,1.0305,1.0305,0.8256,0
303,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,17.27,17.27,1.0309,1.0309,0.8256,0
303,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,16.98,16.98,1.0321,1.0321,0.8256,0
303,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,17.00,17.00,1.0320,1.0320,0.8256,0
303,8,70.98,0.00,0.29,0.24,0.29,0.24,0.00,,19.16,,19.58,19.58,1.0217,1.0217,0.8256,0
303,9,390.26,0.20,1.58,1.30,1.53,1.27,1.54,1440.00,19.16,20.08,29.49,22.18,0.9821,1.0113,0.8256,0
303,10,624.04,0.25,2.51,2.07,2.36,1.95,3.14,1440.00,19.16,21.03,38.36,23.46,0.9466,1.0061,0.8256,0
303,11,794.44,0.25,3.18,2.63,2.94,2.42,4.02,1440.00,19.16,21.56,43.96,24.85,0.9242,1.0006,0.8256,1
303,12,946.53,0.26,3.76,3.10,3.41,2.81,4.90,1440.00,19.16,22.09,50.12,26.84,0.8995,0.9926,0.8256,1
303,13,1025.40,0.26,4.05,3.35,3.63,3.00,5.43,1440.00,19.16,22.40,53.75,27.98,0.8850,0.9881,0.8256,1
303,14,1000.79,0.26,3.95,3.26,3.55,2.93,5.29,1440.00,19.16,22.32,53.13,28.04,0.8875,0.9879,0.8256,1
303,15,870.44,0.27,3.45,2.85,3.14,2.59,4.71,1440.00,19.16,21.97,49.75,27.39,0.9010,0.9904,0.8256,1
303,16,704.02,0.28,2.80,2.31,2.59,2.14,3.91,1440.00,19.16,21.49,44.73,26.15,0.9211,0.9954,0.8256,1
303,17,456.28,0.30,1.83,1.51,1.74,1.44,2.71,1440.00,19.16,20.78,36.75,23.89,0.9530,1.0045,0.8256,1
303,18,255.39,0.32,1.03,0.85,1.00,0.83,1.64,1440.00,19.16,20.14,29.76,21.95,0.9810,1.0122,0.8256,0
303,19,77.03,0.52,0.31,0.26,0.31,0.26,0.80,1440.00,19.16,19.63,23.81,20.01,1.0048,1.0200,0.8256,0
303,20,2.38,1.00,0.01,0.01,0.01,0.01,0.05,1440.00,19.16,19.19,21.44,21.22,1.0142,1.0151,0.8256,0
303,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,21.37,21.37,1.0145,1.0145,0.8256,0
303,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,20.82,20.82,1.0167,1.0167,0.8256,0
303,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,20.74,20.74,1.0170,1.0170,0.8256,0
303,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.16,,20.20,20.20,1.0192,1.0192,0.8256,0
304,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,20.05,20.05,1.0198,1.0198,0.8256,0
304,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,19.94,19.94,1.0202,1.0202,0.8256,0
304,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,19.61,19.61,1.0216,1.0216,0.8256,0
304,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,19.54,19.54,1.0218,1.0218,0.8256,0
304,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,19.46,19.46,1.0222,1.0222,0.8256,0
304,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,19.30,19.30,1.0228,1.0228,0.8256,0
304,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,19.34,19.34,1.0226,1.0226,0.8256,0
304,8,88.39,0.23,0.36,0.30,0.36,0.30,0.41,1440.00,19.24,19.49,22.06,20.10,1.0118,1.0196,0.8256,0
304,9,371.98,0.24,1.50,1.24,1.45,1.20,1.76,1440.00,19.24,20.29,31.07,22.74,0.9757,1.0091,0.8256,0
304,10,561.14,0.26,2.25,1.86,2.13,1.76,2.89,1440.00,19.24,20.97,38.23,24.48,0.9471,1.0021,0.8256,0
304,11,722.19,0.25,2.88,2.37,2.67,2.21,3.66,1440.00,19.24,21.43,43.57,26.18,0.9257,0.9953,0.8256,1
304,12,754.43,0.26,3.00,2.48,2.77,2.29,3.95,1440.00,19.24,21.60,45.31,26.53,0.9188,0.9939,0.8256,1
304,13,795.34,0.27,3.16,2.61,2.90,2.39,4.34,1440.00,19.24,21.83,47.44,26.84,0.9102,0.9926,0.8256,1
304,14,781.56,0.27,3.10,2.56,2.85,2.35,4.26,1440.00,19.24,21.79,47.21,26.96,0.9111,0.9921,0.8256,1
304,15,769.56,0.28,3.05,2.52,2.80,2.31,4.31,1440.00,19.24,21.82,47.74,27.25,0.9090,0.9910,0.8256,1
304,16,472.68,0.31,1.90,1.57,1.79,1.48,2.98,1440.00,19.24,21.02,38.35,24.21,0.9466,1.0031,0.8256,1
304,17,292.11,0.33,1.18,0.98,1.14,0.94,1.94,1440.00,19.24,20.40,31.44,22.20,0.9742,1.0112,0.8256,1
304,18,229.93,0.36,0.93,0.77,0.90,0.75,1.65,1440.00,19.24,20.23,29.29,21.44,0.9829,1.0143,0.8256,0
304,19,70.21,0.59,0.29,0.24,0.28,0.23,0.83,1440.00,19.24,19.73,23.82,19.89,1.0047,1.0204,0.8256,0
304,20,1.95,1.00,0.01,0.01,0.01,0.01,0.04,1440.00,19.24,19.26,21.73,21.55,1.0131,1.0138,0.8256,0
304,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,21.58,21.58,1.0137,1.0137,0.8256,0
304,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,21.09,21.09,1.0156,1.0156,0.8256,0
304,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,21.13,21.13,1.0155,1.0155,0.8256,0
304,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.24,,20.38,20.38,1.0185,1.0185,0.8256,0
305,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,20.21,20.21,1.0192,1.0192,0.8256,0
305,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,19.82,19.82,1.0207,1.0207,0.8256,0
305,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,19.26,19.26,1.0230,1.0230,0.8256,0
305,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,18.88,18.88,1.0245,1.0245,0.8256,0
305,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,18.93,18.93,1.0243,1.0243,0.8256,0
305,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,18.98,18.98,1.0241,1.0241,0.8256,0
305,7,19.21,0.07,0.08,0.06,0.08,0.06,0.03,1440.00,19.32,19.34,19.63,19.50,1.0215,1.0220,0.8256,0
305,8,67.43,0.20,0.28,0.23,0.27,0.23,0.27,1440.00,19.32,19.48,21.20,19.94,1.0152,1.0203,0.8256,0
305,9,323.86,0.23,1.31,1.08,1.27,1.05,1.47,1440.00,19.32,20.20,29.26,22.27,0.9830,1.0109,0.8256,0
305,10,466.53,0.23,1.88,1.55,1.80,1.49,2.15,1440.00,19.32,20.60,33.77,23.56,0.9649,1.0058,0.8256,0
305,11,529.77,0.23,2.13,1.76,2.03,1.67,2.46,1440.00,19.32,20.79,35.80,24.12,0.9568,1.0035,0.8256,1
305,12,969.64,0.23,3.83,3.16,3.50,2.89,4.53,1440.00,19.32,22.03,49.60,28.07,0.9016,0.9877,0.8256,1
305,13,980.88,0.23,3.87,3.20,3.53,2.92,4.60,1440.00,19.32,22.07,50.00,28.14,0.9000,0.9874,0.8256,1
305,14,962.86,0.24,3.81,3.14,3.47,2.87,4.53,1440.00,19.32,22.03,49.49,27.96,0.9020,0.9882,0.8256,1
305,15,900.44,0.24,3.57,2.95,3.28,2.70,4.26,1440.00,19.32,21.86,47.59,27.37,0.9096,0.9905,0.8256,1
305,16,707.27,0.24,2.82,2.33,2.64,2.18,3.37,1440.00,19.32,21.33,41.61,25.62,0.9336,0.9975,0.8256,1
305,17,507.16,0.24,2.04,1.68,1.94,1.61,2.44,1440.00,19.32,20.78,35.41,23.82,0.9584,1.0047,0.8256,1
305,18,300.42,0.25,1.22,1.00,1.18,0.98,1.48,1440.00,19.32,20.20,29.00,21.98,0.9840,1.0121,0.8256,0
305,19,94.92,0.27,0.39,0.32,0.38,0.32,0.52,1440.00,19.32,19.63,22.63,20.16,1.0095,1.0194,0.8256,0
305,20,3.00,0.00,0.01,0.01,0.01,0.01,0.00,,19.32,,19.19,19.19,1.0232,1.0232,0.8256,0
305,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,19.21,19.21,1.0232,1.0232,0.8256,0
305,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,18.29,18.29,1.0268,1.0268,0.8256,0
305,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,18.19,18.19,1.0272,1.0272,0.8256,0
305,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.32,,17.35,17.35,1.0306,1.0306,0.8256,0
306,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,17.49,17.49,1.0300,1.0300,0.8256,0
306,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,17.20,17.20,1.0312,1.0312,0.8256,0
306,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,16.91,16.91,1.0324,1.0324,0.8256,0
306,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,17.07,17.07,1.0317,1.0317,0.8256,0
306,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,17.05,17.05,1.0318,1.0318,0.8256,0
306,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,16.72,16.72,1.0331,1.0331,0.8256,0
306,7,34.31,0.00,0.14,0.12,0.14,0.12,0.00,,19.40,,17.78,17.78,1.0289,1.0289,0.8256,0
306,8,112.53,0.02,0.46,0.38,0.46,0.38,0.05,1440.00,19.40,19.43,20.54,20.30,1.0179,1.0188,0.8256,0
306,9,388.77,0.20,1.57,1.30,1.52,1.26,1.55,1440.00,19.40,20.32,29.94,22.60,0.9802,1.0096,0.8256,0
306,10,659.63,0.27,2.64,2.18,2.46,2.03,3.56,1440.00,19.40,21.53,41.46,24.55,0.9341,1.0018,0.8256,0
306,11,846.78,0.27,3.37,2.78,3.07,2.54,4.65,1440.00,19.40,22.18,48.25,26.18,0.9070,0.9953,0.8256,1
306,12,958.85,0.28,3.80,3.13,3.40,2.81,5.45,1440.00,19.40,22.66,53.38,27.50,0.8865,0.9900,0.8256,1
306,13,996.17,0.28,3.93,3.24,3.50,2.89,5.64,1440.00,19.40,22.77,55.22,28.44,0.8791,0.9862,0.8256,1
306,14,960.98,0.28,3.78,3.12,3.40,2.80,5.30,1440.00,19.40,22.56,54.05,28.90,0.8838,0.9844,0.8256,1
306,15,848.81,0.27,3.35,2.76,3.05,2.52,4.58,1440.00,19.40,22.13,50.21,28.46,0.8992,0.9861,0.8256,1
306,16,602.14,0.28,2.40,1.98,2.24,1.85,3.40,1440.00,19.40,21.43,42.34,26.18,0.9307,0.9953,0.8256,1
306,17,365.92,0.32,1.47,1.21,1.41,1.16,2.34,1440.00,19.40,20.80,34.93,23.80,0.9603,1.0048,0.8256,1
306,18,110.07,0.52,0.45,0.37,0.44,0.36,1.15,1440.00,19.40,20.09,26.25,20.80,0.9950,1.0168,0.8256,0
306,19,49.62,0.93,0.20,0.17,0.20,0.16,0.92,1440.00,19.40,19.95,24.28,19.90,1.0029,1.0204,0.8256,0
306,20,2.94,1.00,0.01,0.01,0.01,0.01,0.06,1440.00,19.40,19.43,23.10,22.82,1.0076,1.0087,0.8256,0
306,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,22.97,22.97,1.0081,1.0081,0.8256,0
306,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,21.55,21.55,1.0138,1.0138,0.8256,0
306,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,21.26,21.26,1.0150,1.0150,0.8256,0
306,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.40,,20.33,20.33,1.0187,1.0187,0.8256,0
307,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,19.89,19.89,1.0204,1.0204,0.8256,0
307,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,19.47,19.47,1.0221,1.0221,0.8256,0
307,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,19.11,19.11,1.0236,1.0236,0.8256,0
307,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,18.84,18.84,1.0246,1.0246,0.8256,0
307,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,18.60,18.60,1.0256,1.0256,0.8256,0
307,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,18.49,18.49,1.0260,1.0260,0.8256,0
307,7,26.97,0.00,0.11,0.09,0.11,0.09,0.00,,19.48,,19.43,19.43,1.0223,1.0223,0.8256,0
307,8,105.15,0.19,0.43,0.35,0.43,0.35,0.39,1440.00,19.48,19.71,22.06,20.19,1.0118,1.0192,0.8256,0
307,9,339.94,0.24,1.38,1.14,1.34,1.10,1.66,1440.00,19.48,20.47,29.51,21.61,0.9819,1.0136,0.8256,0
307,10,505.97,0.27,2.05,1.69,1.94,1.60,2.68,1440.00,19.48,21.08,34.91,22.16,0.9604,1.0114,0.8256,0
307,11,665.04,0.27,2.68,2.21,2.50,2.06,3.57,1440.00,19.48,21.61,40.08,23.14,0.9397,1.0074,0.8256,1
307,12,854.88,0.27,3.42,2.83,3.13,2.58,4.56,1440.00,19.48,22.21,46.45,24.78,0.9142,1.0009,0.8256,1
307,13,817.55,0.26,3.26,2.69,3.00,2.47,4.25,1440.00,19.48,22.02,45.90,25.73,0.9164,0.9971,0.8256,1
307,14,793.60,0.25,3.16,2.61,2.92,2.41,3.91,1440.00,19.48,21.82,45.00,26.43,0.9200,0.9943,0.8256,1
307,15,556.54,0.24,2.23,1.84,2.11,1.75,2.67,1440.00,19.48,21.07,37.52,24.86,0.9499,1.0006,0.8256,1
307,16,215.69,0.21,0.87,0.72,0.86,0.71,0.89,1440.00,19.48,20.01,26.00,21.78,0.9960,1.0129,0.8256,1
307,17,181.57,0.19,0.74,0.61,0.73,0.60,0.71,1440.00,19.48,19.90,24.85,21.50,1.0006,1.0140,0.8256,1
307,18,145.83,0.17,0.59,0.49,0.59,0.48,0.50,1440.00,19.48,19.78,23.46,21.08,1.0062,1.0157,0.8256,0
307,19,38.42,0.00,0.16,0.13,0.16,0.13,0.00,,19.48,,19.60,19.60,1.0216,1.0216,0.8256,0
307,20,1.89,0.00,0.01,0.01,0.01,0.01,0.00,,19.48,,18.46,18.46,1.0262,1.0262,0.8256,0
307,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,18.31,18.31,1.0268,1.0268,0.8256,0
307,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,17.73,17.73,1.0291,1.0291,0.8256,0
307,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,17.80,17.80,1.0288,1.0288,0.8256,0
307,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.48,,17.73,17.73,1.0291,1.0291,0.8256,0
308,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.72,17.72,1.0291,1.0291,0.8256,0
308,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.67,17.67,1.0293,1.0293,0.8256,0
308,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.47,17.47,1.0301,1.0301,0.8256,0
308,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.42,17.42,1.0303,1.0303,0.8256,0
308,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.38,17.38,1.0305,1.0305,0.8256,0
308,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.29,17.29,1.0308,1.0308,0.8256,0
308,7,24.84,0.00,0.10,0.08,0.10,0.08,0.00,,19.56,,18.05,18.05,1.0278,1.0278,0.8256,0
308,8,70.03,0.00,0.29,0.24,0.29,0.24,0.00,,19.56,,19.45,19.45,1.0222,1.0222,0.8256,0
308,9,147.58,0.05,0.60,0.49,0.60,0.49,0.16,1440.00,19.56,19.65,21.89,21.13,1.0124,1.0155,0.8256,0
308,10,253.17,0.13,1.02,0.85,1.01,0.83,0.66,1440.00,19.56,19.95,25.41,22.29,0.9984,1.0108,0.8256,0
308,11,391.76,0.16,1.57,1.30,1.54,1.27,1.23,1440.00,19.56,20.29,29.70,23.87,0.9812,1.0045,0.8256,1
308,12,650.30,0.18,2.58,2.13,2.47,2.04,2.32,1440.00,19.56,20.94,37.78,26.78,0.9489,0.9929,0.8256,1
308,13,553.97,0.18,2.21,1.82,2.13,1.76,1.95,1440.00,19.56,20.73,35.04,25.77,0.9598,0.9969,0.8256,1
308,14,593.46,0.18,2.36,1.95,2.27,1.87,2.11,1440.00,19.56,20.82,36.25,26.24,0.9550,0.9950,0.8256,1
308,15,494.51,0.17,1.98,1.63,1.91,1.58,1.69,1440.00,19.56,20.57,33.11,25.08,0.9675,0.9997,0.8256,1
308,16,208.21,0.11,0.84,0.70,0.84,0.69,0.47,1440.00,19.56,19.84,24.11,21.89,1.0036,1.0124,0.8256,1
308,17,74.66,0.00,0.30,0.25,0.30,0.25,0.00,,19.56,,19.74,19.74,1.0210,1.0210,0.8256,1
308,18,46.63,0.00,0.19,0.16,0.19,0.16,0.00,,19.56,,18.78,18.78,1.0249,1.0249,0.8256,0
308,19,17.41,0.00,0.07,0.06,0.07,0.06,0.00,,19.56,,17.90,17.90,1.0284,1.0284,0.8256,0
308,20,1.51,0.00,0.01,0.01,0.01,0.01,0.00,,19.56,,17.51,17.51,1.0300,1.0300,0.8256,0
308,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.58,17.58,1.0297,1.0297,0.8256,0
308,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.08,17.08,1.0317,1.0317,0.8256,0
308,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,17.12,17.12,1.0315,1.0315,0.8256,0
308,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.56,,16.88,16.88,1.0325,1.0325,0.8256,0
309,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,16.71,16.71,1.0332,1.0332,0.8256,0
309,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,16.72,16.72,1.0331,1.0331,0.8256,0
309,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,16.64,16.64,1.0334,1.0334,0.8256,0
309,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,16.66,16.66,1.0334,1.0334,0.8256,0
309,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,16.61,16.61,1.0336,1.0336,0.8256,0
309,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,16.51,16.51,1.0340,1.0340,0.8256,0
309,7,12.63,0.00,0.05,0.04,0.05,0.04,0.00,,19.64,,16.76,16.76,1.0329,1.0329,0.8256,0
309,8,72.87,0.00,0.30,0.25,0.30,0.25,0.00,,19.64,,18.64,18.64,1.0255,1.0255,0.8256,0
309,9,151.92,0.00,0.62,0.51,0.62,0.51,0.00,,19.64,,20.87,20.87,1.0165,1.0165,0.8256,0
309,10,258.32,0.07,1.04,0.86,1.04,0.85,0.38,1440.00,19.64,19.86,24.52,22.74,1.0019,1.0090,0.8256,0
309,11,323.76,0.10,1.30,1.08,1.29,1.06,0.63,1440.00,19.64,20.01,26.63,23.63,0.9935,1.0055,0.8256,1
309,12,214.22,0.07,0.87,0.72,0.86,0.71,0.31,1440.00,19.64,19.82,23.71,22.26,1.0051,1.0110,0.8256,1
309,13,183.39,0.07,0.74,0.61,0.74,0.61,0.27,1440.00,19.64,19.80,23.34,22.07,1.0066,1.0117,0.8256,1
309,14,260.06,0.11,1.05,0.87,1.04,0.86,0.55,1440.00,19.64,19.97,25.68,23.07,0.9973,1.0077,0.8256,1
309,15,201.90,0.08,0.82,0.67,0.81,0.67,0.33,1440.00,19.64,19.83,23.94,22.39,1.0042,1.0105,0.8256,1
309,16,205.03,0.09,0.83,0.68,0.82,0.68,0.36,1440.00,19.64,19.85,24.24,22.54,1.0031,1.0098,0.8256,1
309,17,88.97,0.00,0.36,0.30,0.36,0.30,0.00,,19.64,,20.52,20.52,1.0179,1.0179,0.8256,1
309,18,60.22,0.00,0.25,0.20,0.25,0.20,0.00,,19.64,,19.49,19.49,1.0220,1.0220,0.8256,0
309,19,18.77,0.00,0.08,0.06,0.08,0.06,0.00,,19.64,,18.30,18.30,1.0268,1.0268,0.8256,0
309,20,1.66,0.00,0.01,0.01,0.01,0.01,0.00,,19.64,,17.66,17.66,1.0294,1.0294,0.8256,0
309,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,17.59,17.59,1.0296,1.0296,0.8256,0
309,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,19.64,,17.20,17.20,1.0312,1.0312,0.8256,0
